HotelID,LocationName,LocationAddress,chain,chain1,chain2,chain3,chain4
258651,HOTEL VALENCIA RIVERWALK,150 E HOUSTON ST,0,0,0,0,0
258739,HILTON GARDEN INN - ALLEN,705 CENTRAL EXPY S,1,1,1,1,1
258754,HOMEWOOD SUITES BY HILTON DALLAS-DFW AIRPORT N-GRA,2214 W GRAPEVINE MILLS CIR,1,1,1,1,0
258814,HOLIDAY INN EXPRESS HOTEL SUITES ELGIN,258 HWY 290 E,1,1,1,1,1
258818,RESIDENCE INN HOUSTON THE WOODLANDS/MKT ST,9333 SIX PINES DR,1,1,1,1,1
258875,COMFORT SUITES,1055 MCNEE RD,1,1,1,0,1
259008,HAMPTON INN & SUITES AUSTIN DOWNTOWN,200 SAN JACINTO BLVD,1,1,1,1,1
259010,SCOTTISH INN,50 INTERSTATE 10 N,1,0,1,1,0
259207,COUNTRY INN & SUITES,1483 N INTERSTATE 35,1,1,1,1,1
259215,SOUTHTOWN SAN ANTONIO INN/MINI-SUITES,1020 NOGALITOS ST,0,0,0,0,0
259592,AMERICAN INN,2310 HICKORY ST,1,1,1,0,0
259593,HOTEL ZA ZA,2332 LEONARD ST,0,0,0,0,0
259594,370 EAST I-45 SUPER 8,370 EAST I-45,1,1,1,1,1
259597,HAMPTON INN & SUITES,5011 W LOOP 250 N,1,0,1,1,0
259599,BEST WESTERN POST INN,1011 N BROADWAY ST,1,1,1,1,1
259600,BAYMONT INN AND SUITES,1604 STATE HIGHWAY 34 S,1,0,1,1,0
259601,QUALITY INN & SUITES,2410 S NEW RD,1,1,1,1,1
259602,BEST WESTERN PLUS,210 ALFORD DR,1,1,1,1,1
260264,YOGI BEAR'S JELLYSTONE PARK-HILL COUNTRY,12915 FM 306,0,0,0,0,0
260909,INTOWN SUITES,1240 W TRINITY MILLS RD,1,1,1,1,1
260923,INTOWN SUITES NORTH DALLAS LLC,19059 PRESTON RD,1,1,1,1,1
260935,INTOWN SUITES,13220 NACOGDOCHES RD,1,1,1,1,1
260937,"INTOWN SUITES HIGHWAY 121, L.P.",101 VALLEY VIEW DR,1,1,1,1,1
260945,INTOWN SUITES,7490 CULEBRA RD,1,1,1,1,1
260967,INTOWN SUITES LEON VALLEY,6451 BANDERA RD,1,1,1,1,1
260968,INTOWN SUITES ARLINGTON SOUTH L P,6016 JO COOPER ST,1,1,1,1,1
260969,INTOWN SUITES ARLINGTON LLC,2106 S COOPER ST,1,1,1,1,1
261246,KNIGHTS INN & SUITES,3829 FRANKLIN AVE,1,1,1,1,1
262741,HOLIDAY INN EXPRESS,320 N INTERSTATE 35,1,1,1,1,1
263159,"CENTER FOR CHRISTIAN GROWTH, INC.",2549 W STATE HIGHWAY 46,0,0,0,0,0
263164,SPRINGHILL SUITES ADDISON,15255 QUORUM DR,1,1,1,1,1
263230,ALAMO INN B & B,801 MAIN ST,0,0,0,0,0
263232,HOWARD JOHNSON INN,8216 HARBORSIDE DR,1,1,1,1,1
263234,BEST WESTERN CLUB HOUSE INN & SUITES,4410 HIGHWAY 180 E,1,1,1,1,1
263235,HOLIDAY INN EXPRESS & SUITES,2306 GREENHILL RD,1,1,1,1,1
265568,ALAMO K.O.A. KAMPGROUND INC.,602 GEMBLER RD,0,0,0,0,0
265575,BRAVA HOUSE,1108 BLANCO ST,0,0,0,0,0
265936,HOWARD JOHNSON EXPRESS INN,1114 E MAIN ST,1,1,1,1,1
266034,INN AT THE WATERPARK,2525 JONES DR,0,0,0,0,0
266037,BEST WESTERN LAKE CONROE INN,14643 HIGHWAY 105 W,1,1,1,1,1
266038,HOLIDAY INN EXPRESS HOTEL AND SUITES,200 HOLIDAY LN,1,1,1,1,1
266041,SUPER 8,720 ADAMS DR,1,1,1,1,1
266145,RESIDENCE INN HOUSTON NORTHWEST/WILLOWBROOK,7311 W GREENS RD,1,1,1,1,1
266157,HOUSTON MAGNOLIA HOTEL,1100 TEXAS ST,1,1,1,1,1
266224,THE WOODLANDS WATERWAY MARRIOTT HOTEL & CONV CTR,1601 LAKE ROBBINS DR,1,1,1,1,1
266225,LA QUINTA INN & SUITES BEAUMONT WEST,5820 WALDEN RD,1,0,1,1,0
266573,AMERICAS BEST VALUE INN,11301 US HIGHWAY 290 E,1,1,1,1,1
268142,AMERICAS BEST VALUE INN - PLATINUM,11011 NORTH FWY,1,1,1,0,0
268149,COURTYARD BY MARRIOTT - DT/CONVENTION CTR HOUSTON,916 DALLAS ST,1,1,1,1,1
268150,AMLI ELDRIDGE PARKWAY,1415 ELDRIDGE PKWY,0,0,0,0,0
268151,RESIDENCE INN BY MARRIOTT-DT/CONVENTION CTR HOUSTO,904 DALLAS ST,1,1,1,1,1
268276,MOTEL 6 #1358,4301 E INTERSTATE 40,1,1,1,1,1
268280,COMFORT SUITES,2350 S DAY ST,1,1,1,0,1
268283,LAQUINTA INN & SUITES #259 CONROE,4006 SPRAYBERRY LN,1,0,1,1,0
268286,MOTEL 6,1900 S TRINITY ST,1,1,1,0,0
268290,SUPER 8 BY WYNDHAM,119 W 17TH ST,1,1,1,1,1
268297,HAMPTON INN & SUITES,1202 N ED CAREY DR,1,1,1,1,1
268298,SUPER 8 MOTEL,3121 MONTGOMERY RD,1,1,1,1,1
268306,LAMPASAS HOSPITALITY LLC,1200 CENTRAL TEXAS EXPY,1,1,1,1,1
268307,COUNTRY INN & SUITES,5806 INTERSTATE 27,1,1,1,1,1
268308,BEST WESTERN EXECUTIVE INN & SUITES,3307 E MAIN ST,1,1,1,1,1
268312,"SUTTON COUNTY HOSPITALITY,LLC",1009 N CROCKETT AVE,1,1,1,1,1
268313,ISLAND INN,5100 GULF BLVD,0,0,0,0,0
268525,QUALITY INN SEAWORLD,323 SW LOOP 410,1,1,1,1,1
268844,GRUENE RIVER HOTEL & RETREAT,1235 GRUENE RD,0,0,0,0,0
268847,SOUTH PADRE INN,204 W GARDENIA ST,0,0,0,0,0
268848,SURF MOTEL,2612 GULF BLVD,0,0,0,0,0
269217,AMERICA'S BEST VALUE INN,1515 OLD ECTOR RD,1,1,1,1,1
269223,KEMAH ESCAPE,617 9TH ST,0,0,0,0,0
270099,GAYLORD TEXAN,1501 GAYLORD TRL,1,0,1,1,0
270299,REGENCY INN,2307 E MAIN ST,0,0,0,0,0
273366,HARDIN HOUSE DORMITORY,2206 RIO GRANDE ST,0,0,0,0,0
273406,BASTROP INN,102 CHILDERS DR,0,0,0,0,0
273407,CHAIN-O-LAKES,235 CHAIN O LAKES RESORT,0,0,0,0,0
273410,SUPER 8 MOTEL,1525 N STATE HIGHWAY 46,1,1,1,1,1
273419,RIVER VALLEY MOTOR INN,1575 W STATE HIGHWAY 71,0,0,0,0,0
273453,ARROWHEAD RESORT,106 ARROWHEAD RD,0,0,0,0,0
274011,LOCKHART INN,1207 S COLORADO ST,0,0,0,0,0
274037,BIG TEXAN INN,7703 E INTERSTATE 40,0,0,0,0,0
275456,ADDISON INN,4005 BELT LINE RD,1,1,1,1,1
275465,EXPRESS INN AND SUITES,1215 INTERSTATE HIGHWAY 30,0,0,0,0,0
275470,EXTENDED STAY AMERICA #9706,7825 HEATHROW DR,1,1,1,1,1
275481,AMERICAN BEST VALUE INN,13429 INTERSTATE 20 W,1,1,1,1,1
275483,CANDLEWOOD SUITES,315 E RIECK RD,1,1,1,1,1
275872,SANDPIPER CONDOMINIUM,6745 STATE HIGHWAY 361,0,0,0,0,0
277743,HOLIDAY INN EXPRESS & SUITES,491 AGNES ST,1,1,1,1,1
277876,HAMPTON INN & SUITES DEER PARK,1450 CENTER ST,1,0,1,1,0
277879,HOLIDAY INN EXPRESS,1035 E HIGHWAY 67,1,1,1,1,1
277881,MOTEL 6,12211 GATEWAY BLVD W,1,1,1,1,1
277887,MOTEL 6,6311 CENTRAL CITY BLVD,0,0,0,0,0
277888,KINGSLEY INN & SUITES,3536 W KINGSLEY RD,0,0,0,0,0
277891,SUPER 8,1512 HILLVIEW DR,1,1,1,1,1
277892,BUDGET HOST HEMPSTEAD INN,12708 HEMPSTEAD RD,1,1,1,1,1
277896,SUPER 8,7010 WILL CLAYTON PKWY,1,1,1,1,1
277898,PASSPORT INN & SUITES,601 TEXAS AVE,1,1,1,1,1
277943,STUDIO 6,700 SAVANNAH AVE,1,1,1,1,1
277947,THE LIGHT HOUSE INN AT ARANSAS BAY,200 S FULTON BEACH RD,0,0,0,0,0
277948,HOLIDAY INN EXPRESS HOTEL & SUITES,1309 E COMMERCE ST,1,1,1,1,1
277951,PALMS RESORT MOTEL,3616 GULF BLVD,0,0,0,0,0
277953,COMFORT SUITES,303 E RIECK RD,1,1,1,1,1
277964,BEST WESTERN PLUS,6808 WOODWAY DR,1,1,1,1,1
278860,HOLIDAY LODGE,537 SKYLINE DR,0,0,0,0,0
280184,CONFORT INN & SUITES,6302 SEAWALL BLVD,1,1,1,1,1
280229,DOUBLE BARR COTTAGE INN,415 E AVENUE G,0,0,0,0,0
280902,DALLAS MARRIOTT CITY CENTER HOTEL,650 N PEARL ST,1,1,1,1,1
281290,AUSTIN MARRIOTT NORTH,2600 LA FRONTERA BLVD,1,1,1,1,1
281442,COMFORT SUITES,1501 CENTER ST,1,1,1,1,1
281443,DAYS INN,1610 S DUMAS AVE,1,1,1,1,1
281445,ECONOLODGE I-27,5706 INTERSTATE 27,1,1,1,1,1
281649,ROADYWAY INN,6750 INTERSTATE 20,1,1,1,0,0
281755,RESIDENCE INN EL PASO,6355 GATEWAY BLVD W,1,1,1,1,1
281756,COMFORT SUITES,4801 E 50TH ST,1,1,1,0,1
281757,HAMPTON INN,3923 JOHN BEN SHEPPERD PKWY,1,0,1,1,0
282698,AUSTIN HILTON CONVENTION HOTEL,500 E 4TH ST,1,1,1,1,1
282699,HILTON AMERICAS - HOUSTON,1600 LAMAR ST,1,1,1,1,1
282702,FAIRFIELD INN & SUITES,700 W HILLSIDE RD,1,1,1,1,1
282703,ECONOMY INN,3219 U S HIGHWAY 59 S,0,0,0,0,0
282707,MOTEL 6,4701 N CAGE BLVD,1,1,1,1,1
282709,SUGARLAND MARRIOTT TOWN SQUARE,16090 CITY WALK,1,1,1,1,1
282712,"TWIN PEAKS HOSPITALITY, LLC",5001 COWHORN CREEK LOOP,1,1,1,1,1
283873,HOTEL ICON,220 MAIN ST,1,1,1,1,1
284010,PADRE SOUTH HOTEL,1500 GULF BLVD,0,0,0,0,0
284421,INTOWN SUITES,9909 N LAMAR BLVD,1,1,1,1,1
284474,BEACHGATE,2000 ON THE BEACH DR,0,0,0,0,0
284964,CONTINENTAL #304,4908 GULF BLVD # 304,0,0,0,0,0
284971,FLORENCE #303,5550 GULF BLVD # 303,0,0,0,0,0
284974,LA INTERNACIONAL #302,5008 GULF BLVD # 302,0,0,0,0,0
285294,EXTENDED STAY AMERICA # 6197,16950 N IH 35,1,1,1,1,1
285783,AMARILLO COURTYARD INN,8006 I-40 W,1,1,1,1,1
285785,HAMPTON INN & SUITES AMARILLO WEST,6901 W INTERSTATE 40,1,1,1,1,1
285795,BEST WESTERN WINSCOTT AND SUITS,590 WINSCOTT RD,1,1,1,1,1
285802,HAMPTON INN DENTON,1513 CENTRE PLACE DR,1,1,1,1,1
285811,PARADISE INN,3002 ROOSEVELT AVE,0,0,0,0,0
286263,"MAYAN DUDE RANCH, INCORPORATED",350 MAYAN RANCH RD,0,0,0,0,0
286987,CAMBRIA HOTEL HOUSTON DOWNTOWN,1314 TEXAS ST,1,1,1,1,1
286988,RESIDENCE INN HOUSTON WEST UNIVERSITY,2939 WESTPARK DR,1,1,1,1,1
287645,RANGER INN & SUITES,800 SIX FLAGS DR,0,0,0,0,0
287646,BEST WESTERN PINEYWOODS INN,306 LOOP 59,1,1,1,1,1
287652,LA QUINTA INN & SUITES,5051 N EXPRESSWAY,1,0,1,1,0
287657,HAMPTON INN & SUITES,1600 HURST TOWN CENTER DR,1,1,1,1,1
287663,RED ROOF INN,817 N INTERSTATE 35,1,1,1,0,0
288460,COURT HOUSTON WEST UNIVERSITY,2929 WESTPARK DR,1,1,1,1,1
288559,GARDNER HOTEL,311 E FRANKLIN,0,0,0,0,0
288617,MOKARA HOTEL & SPA,212 W CROCKETT ST,1,1,1,1,1
288618,DAY'S INN & SUITES,3710 GULF FWY,1,1,1,1,1
288619,LA QUINTA INN AND SUITES - TOMBALL,14000 MEDICAL COMPLEX DR,1,0,1,1,0
288728,VILLAGE MOTOR INN,3012 S CONGRESS AVE,0,0,0,0,0
288729,BEST BUDGET INN,903 N INTERSTATE HIGHWAY 35,0,0,0,0,0
288732,AUSTIN VILLAGE MOTOR INN,601 MIDDLE LN,0,0,0,0,0
288742,AUSTIN MOTOR INN,11400 N IH 35,0,0,0,0,0
291287,HEART OF TEXAS MOTEL,5303 US HWY 290 WEST,0,0,0,0,0
291291,HEART OF TEXAS MOTEL,5303 US HWY 290 WEST,0,0,0,0,0
293238,HOLIDAY INN EXPRESS HOTEL & SUITES - PEARLAND,1702 N MAIN ST,1,1,1,1,1
293240,RODEWAY INN,211 N WW WHITE RD,1,1,1,1,1
294840,COLONIAL HOTEL,1147 E LEVEE ST,0,0,0,0,0
294847,COUNTRY INN & SUITES BY CARLSON ROUND ROCK,1560 N IH 35,1,1,1,1,1
294848,COURTYARD FORT WORTH I-30 WEST NEAR NAS,6530 WEST FWY,1,1,1,1,1
295489,HILTON GARDEN INN TEMPLE,1749 SCOTT BLVD,1,1,1,1,1
295496,SPRING CITY INN,1109 N AYLESFORD ST,1,1,1,1,1
295503,HOLIDAY INN EXPRESS HOTEL & SUITES,984 W HIGHWAY 287 BYP,1,1,1,1,1
296531,AMERICAS BEST VALUE INN,15101 IH 35 S,1,1,1,1,1
296697,WILDFLOWER INN,2117 N ESPLANADE ST,0,0,0,0,0
300068,HORSESHOE BAY RESORT DESTINATIONS,200 HI CIR N,0,0,0,0,0
300426,LAKE CONROE HOUSTON NORTH KOA,19785 HIGHWAY 105 W,0,0,0,0,0
300749,COMFORT SUITES #547,22223 HIGHWAY 59 N,1,1,1,1,1
309380,HOLIDAY INN EXPRESS,421 S INTERNATIONAL BLVD,1,1,1,1,1
309385,BEST WESTERN THE WOODLANDS,17081 INTERSTATE 45 SOUTH,1,1,1,1,1
309423,GALVESTON BEACH HOTEL WEST,8710 SEAWALL BLVD,0,0,0,0,0
309444,Y O RANCH RESORT HOTEL,2033 SIDNEY BAKER ST,0,0,0,0,0
310413,HILTON GARDEN INN,9301 SIX PINES RD,1,1,1,1,1
313572,TRAVEL INN,17607 HIGHWAY 59 N,1,0,1,0,0
314367,HOLIDAY INN EXPRESS,1400 W 1ST ST,1,1,1,1,1
314372,HOLIDAY INN EXPRESS,300 TUTTLE CIR,1,1,1,1,1
314379,PALACE INN SPENCER HWY,1622 SPENCER HWY,1,1,1,1,1
319961,BEST WESTERN DAYTON INN & SUITES,1751 HWY 90_W,1,1,1,1,1
319968,BEST WESTERN RED RIVER INN,902 W 2ND ST,1,1,1,1,1
320560,SPRINGHILL SUITES FORT WORTH UNIVERSITY,3250 LOVELL AVE,1,1,1,1,1
324158,"ALISTER SQUARE INN, LTD.",122 S ALISTER ST,0,0,0,0,0
325176,S J PATEL & SONS LTD,1204 US HIGHWAY 79 N,0,0,0,0,0
378988,TIKI CONDOMINIUMS,6608 PADRE BLVD # 342,0,0,0,0,0
386693,HANGAR HOTEL,155 AIRPORT RD,0,0,0,0,0
446401,BEST WESTERN TAYLOR INN,2600 W 2ND ST,1,1,1,1,1
446887,INN OF UVALDE,810 E MAIN ST,0,0,0,0,0
446895,HOLIDAY INN EXPRESS PHARR,205 W NOLANA LOOP,1,1,1,1,1
456359,AMERICAS BEST VALUE INN & SUITES,134 SPUR 5,1,1,1,1,1
456627,HCEL,1580 HAY HOLLER RD,0,0,0,0,0
459977,TUSHAR INC,205 US HIGHWAY 175 W,1,1,1,1,1
460027,AMERICAS BEST VALUE INN,3921 GARTH RD,1,1,1,1,1
460033,"BAYFRONT MARINA INVESTMENTS, LP",707 N SHORELINE BLVD,1,1,1,1,1
460047,COMFORT INN & SUITES,723 S WASHINGTON ST,1,1,1,1,1
460076,SEAGULL CONDOMINIUM,6649 STATE HIGHWAY 361,0,0,0,0,0
463961,SCOTTISH INN AND SUITES,28150 SOUTHWEST FWY,1,1,1,1,1
464170,RAMADA INN,111 HIGHWAY 36 BYP N,1,1,1,1,1
465532,SUPER8,302 ROLAND RD,1,1,1,1,1
472157,1811 E. SARAH DEWITT DRIVE/BEST WESTERN REGENCY,1811 E SARAH DEWITT DR,1,1,1,1,1
472189,RIATA INN,99206 US HIGHWAY 67,0,0,0,0,0
472228,TRAVELLERS INN,3210 1ST ST,0,0,0,0,0
472230,RED ROOF INN,815 S INTERSTATE 35,1,1,1,1,1
472231,STAY EXPRESS INN,1129 AUSTIN HWY,0,0,0,0,0
472262,HOMEWOOD SUITES BY HILTON CORPUS CHRIST,5201 CROSSTOWN EXPY,1,1,1,1,1
472280,FREDERICKSBURG INN & SUITES,201 S WASHINGTON ST,0,0,0,0,0
472311,LA COPA INN RESORT,350 PADRE BLVD,0,0,0,0,0
477478,CAPTAIN'S QUARTERS INN,235 W COTTER AVE,0,0,0,0,0
481635,THE HISTORIC JEFFERSON HOTEL LLC,124 W AUSTIN ST,0,0,0,0,0
481990,WOODVILLE INN,201 N MAGNOLIA ST,0,0,0,0,0
482040,THE WILDWOOD INN,2602 LILLIAN MILLER PKWY,0,0,0,0,0
483057,TEXAS INN,807 E KINGSBURY ST,0,0,0,0,0
483201,SPRINGHILL SUITES BY MARRIOTT,2240 W GRAPEVINE MILLS CIR,1,1,1,1,1
483205,BEST WESTERN PLUS CROWN COLONY INN & SUITES,3211 S 1ST ST,1,1,1,1,1
483233,GATEWAY INN,915 W PASADENA FWY,0,0,0,0,0
483324,SUPER 8 MOTEL,103 W US HIGHWAY 80 APT 101,1,1,1,1,1
483344,LA QUINTA INN & SUITES,4603 N CAGE BLVD,1,0,1,1,0
483586,DOUBLETREE BY HILTON HOTEL DALLAS - FARMERS BRANCH,11611 LUNA RD,1,1,1,1,1
483816,ANTILLEY INN,6550 US HIGHWAY 83,0,0,0,0,0
483873,HOLIDAY INN EXPRESS & SUITES FORT WORTH DOWNTOWN,1111 W LANCASTER AVE,1,1,1,1,1
483880,AMERICA'S BEST VALUE INN,808 S STATE HIGHWAY 46,1,1,1,1,1
486930,HAMPTON INN & SUITES,22055 KATY FWY,1,1,1,1,1
486939,HAMPTON INN & SUITES WESTCHASE,6440 W SAM HOUSTON PKWY S,1,1,1,1,1
486998,MP217 (MAYAN PRINCESS 217),7477 STATE HIGHWAY 361 UNIT 217,0,1,1,0,1
487288,LA QUINTA INN & SUITES,1501 N STATE HIGHWAY 46,1,0,1,1,0
487289,EMBASSEY SUITES FRISCO,7600 JOHN Q HAMMONS DR,1,1,1,1,1
487736,BEST VALUE INN & SUITES,902 HIGHWAY 146 N,1,1,1,1,1
488773,AIRPORT INN & SUITES,8115 EASTHAVEN BLVD,0,0,0,0,0
488992,CRYSTAL SUITES,201 HIGHWAY 146 N,0,0,0,0,0
490892,QUALITY INN & SUITES,6185 S DESERT BLVD,1,1,1,1,1
497952,AMERICA'S BEST VALUE INN,2435 PINN RD,1,1,1,1,1
498004,PAINTED SKY INN,1400 COUNTY ROAD 128,0,0,0,0,0
498071,TRAVELODGE,4001 S GENERAL BRUCE DR,1,1,1,1,1
498306,LA COPA INN,1010 W HOUSTON AVE,0,0,0,0,0
498333,BEST WESTERN PLUS GRAHAM INN,1707 STATE HIGHWAY 16 S,1,1,1,1,1
498346,HYATT WILD OAK RANCH,9700 W MILITARY DR,1,1,1,1,1
498354,LUXURY INN,3564E E HIGHWAY 90,0,1,1,0,0
498355,HAMPTON INN & SUITES,4601 COWHORN CREEK RD,1,1,1,1,1
498373,"CREEKHAVEN INN, LLC",400 MILL RACE LN,0,0,0,0,0
498764,MT GAINOR INN,2390 PROCHNOW RD,0,0,0,0,0
499010,REGENCY INN,3101 E SURFSIDE BLVD,0,0,0,0,0
501370,BEST WEST PLUS-EXECUTIVE INN,2100 E STATE HIGHWAY 31,1,1,1,1,1
501465,BELLE OAKS INN,222 SAINT PETER ST,0,0,0,0,0
502121,FAIRFIELD INN SAN ANGELO,1459 KNICKERBOCKER RD,1,1,1,1,1
503045,SCOTTISH INN & SUITES,9610 W SAM HOUSTON PKWY S,1,0,1,1,0
503400,BEST WESTERN PLUS SAM HOUSTON,8049 N SAM HOUSTON PKWY W,1,1,1,1,1
503471,RANCHO CORTEZ,872 HAY HOLLER RD,0,0,0,0,0
506375,CORINTHIAN BED AND BREAKFAST,4125 JUNIUS ST,0,1,1,0,0
507303,BUDGET HOST INN,4840 SPENCER HWY,0,0,0,0,0
507305,INTOWN SUITES JANA LANE L P,6630 FAIRMONT PKWY,1,1,1,1,1
507307,LA QUINTA INN & SUITES,365 S HIGHWAY 46,1,0,1,1,0
507370,LUFKIN INN,308 N TIMBERLAND DR,0,1,1,0,0
508084,COMFORT INN & SUITES,8640 CROWNHILL BLVD,1,1,1,1,1
508094,QUALITY INN & SUITES,8709 AIRPORT FWY,1,1,1,1,1
514489,FAIRFIELD INN AND SUITES,105 INTERSTATE 20 W,1,1,1,1,1
514502,LA QUINTA,7220 BOB BULLOCK LOOP,1,0,1,1,0
518288,LA QUINTA INN & SUITES FREDERICKSBURG,1465 E MAIN ST,1,0,1,1,0
518291,COMFORT INN,204 EARLY BLVD,1,1,1,1,1
518371,HILTON GARDEN INN HOUSTON WESTBELT,6855 W SAM HOUSTON PKWY S,1,1,1,1,1
520514,DIXIE DUDE RANCH,833 DIXIE DUDE RANCH RD,0,0,0,0,0
521385,CAMELOT INN & SUITES,2508 E INTERSTATE 40,1,1,1,0,0
522026,THE HOLLAND HOTEL,209 W HOLLAND AVE,0,0,0,0,0
523853,HOMEWOOD SUITES BY HILTON,950 UNIVERSITY DR E,1,1,1,1,1
525232,CLUB QUARTERS IN HOUSTON,720 FANNIN ST,1,1,1,1,1
526841,HOLIDAY INN - AUSTIN MIDTOWN,6000 MIDDLE FISKVILLE RD,1,1,1,1,1
530174,KEVAL INVESTMENTS LLC,1601 N SAINT MARYS ST,0,0,0,0,0
530458,LA QUINTA INN & SUITES,4424 WESTWAY PARK BLVD,1,0,1,1,0
530647,HILTON GARDEN INN - DUNCANVILLE,800 N MAIN ST,1,1,1,1,1
534645,COMFORT SUITES,7209 GARTH RD,1,1,1,1,1
534646,"V M HOSPITALITY, LLC",205 W UNIVERSITY DR,1,1,1,1,1
534680,EXECUTIVE INN,2809 HIGHWAY 180 W,0,0,0,0,0
534695,REGENCY INN AND SUITES,9727 FREDERICKSBURG RD,0,0,0,0,0
534722,COMFORT SUITES DFW/N GRAPEVINE,1805 ENCHANTED WAY,1,1,1,1,1
534749,SUPER 8,252 W INTERSTATE 30,1,1,1,1,1
542977,SHILO INN,1707 LUBBOCK HWY,0,0,0,0,0
542994,ROYAL INN,1233 S BROADWAY ST,0,0,0,0,0
543081,"9835 VANTAGE DALLAS TX HOTEL, LLC",9019 VANTAGE POINT DR,1,1,1,1,1
543189,DAYS INN 32921,3605 N US HIGHWAY 75,1,1,1,1,1
543284,KNIGHTS INN-BAY CITY,905 AVENUE F,0,0,0,0,0
543468,MAHAVIR HOST LLC,10525 GREENBOUGH DR,1,1,1,1,1
547965,MOTEL 6,4201 SOUTH FWY,1,1,1,1,1
547969,EL CONSTANTE 299,14802 WINDWARD DR # 299,0,0,0,0,0
549992,COUNTRY INN & SUITES,2000 S SONCY RD,1,1,1,1,1
549993,COMFORT SUITES SOUTH,6318 VENTURA DR # I-27,1,1,1,1,1
550030,DAYS INN KEMAH,1413 HIGHWAY 146,1,1,1,1,1
550033,ANCHOR MOTEL,1302 BLUE WATER HWY,0,0,0,0,0
550946,DELUXE INN & SUITES,450 S EXPRESSWAY 77,0,1,1,0,0
550977,ECONO INN,6301 ENRIQUE M BARRERA PKWY,0,0,0,0,0
551004,SPRINGHILL SUITES-KATY MILLS,2501 TEXAMATI DR,1,1,1,1,1
552372,FREDERICKSBURG HERB FARM,405 WHITNEY ST,0,0,0,0,0
553206,BEACHCOMBER MOTEL,539 S 12TH ST,0,0,0,0,0
553347,ECONOMY INN,5103 INTERSTATE HIGHWAY 30,0,0,0,0,0
553469,HOLIDAY INN CROCKETT,320 BONHAM,0,0,0,0,0
553665,FORTUNA BAY #10,15409 FORTUNA BAY DR # 10,0,0,0,0,0
554809,HAMPTON INN & SUITES,1103 RIVERSIDE DR,1,0,1,1,0
555267,BEST WESTERN EXECUTIVE INN,207 US HIGHWAY 77 S,1,1,1,1,1
555269,SUPER 8,201 MESA VW,1,1,1,1,1
556956,BUDGET SUITES OF AMERICA TX-344,15130 MARSH LN,1,1,1,0,0
556989,HILTON GARDEN INN-DFW AIRPORT SOUTH,2001 VALLEY VIEW LANE,1,1,1,1,1
557082,SUPER 8 MOTEL,9032 N HIGHWAY 146,1,1,1,1,1
557130,GRUENE  RIVER MANAGEMENT,1111 GRUENE RD,0,0,0,0,0
558146,AMERICAS BEST VALUE INN,4515 AIRLINE DR,1,1,1,0,0
559409,ASL HOSPITALITY/REGENCY SUITES,15420 W HARDY RD,0,0,0,0,0
559463,BRIDGEPORT SUITES,905 US HIGHWAY 380,1,1,1,1,1
559473,QUALITY INN,311 HIGHWAY 277 N,1,1,1,0,1
559491,HOLIDAY INN EXPRESS HOTEL & SUITES,11460 EAST FWY,1,1,1,1,1
559584,SIESTA INN 8 SUITES,4441 FREDERICKSBURG RD,0,0,0,0,0
560623,HOLIDAY INN EXPRESS,6502 PADRE BLVD,1,1,1,1,1
560815,GATE ONE INN,4410 HIGHWAY 377 S,0,0,0,0,0
561196,SANGER INN,1400 N STEMMONS ST,0,0,0,0,0
564382,OLCC- GALVESTON BEACH RESORT,11743 TERMINI SAN LUIS PASS RD,1,1,1,1,1
564476,LA QUINTA INN SUITES,1940 SIDNEY BAKER,1,0,1,1,0
564591,ORANGE INN & SUITES,2900 IH 10,0,0,0,0,0
565804,TOWER INN,5844 JACKSBORO HWY,0,0,0,0,0
565850,"TURNER ADVENTURES, INC.",9266 BANDERA CREEK RD,0,0,0,0,0
566075,CARRIAGE HOUSE INN,910 E SLATON RD,0,0,0,0,0
566387,CASA ROSA INN,761 STATE HIGHWAY 100,0,0,0,0,0
566802,HOLIDAY INN,20 N I H 35,1,1,1,1,1
567327,COMFORT SUITES TEXAS AVENUE,2313 TEXAS AVE S,1,1,1,1,1
567624,CASA BELLA INN,5601 PADRE BLVD,0,0,0,0,0
568117,QUALITY INN & SUITES,5924 SEAWALL BLVD,1,1,1,1,1
569911,COMAL INN,424 COMAL AVE,0,0,0,0,0
570051,GARDEN SUITES,107 N 8TH ST,0,0,0,0,0
570092,SCOTTISH INN,8415 HIGHWAY 6 S,1,1,1,1,1
570145,LA QUINTA INNS AND SUITES,520 W BAY AREA BLVD,1,0,1,1,0
570155,AMERICA'S BEST VALUE INN WALLER,19777 STOKES RD,1,1,1,1,1
570159,COMFORT SUITES,800 E EXPRESSWAY 83,1,1,1,1,1
570165,HONDO EXECUTIVE INN,102 19TH ST,0,0,0,0,0
570167,EXECUTIVE INN & SUITES,1708 W STATE HIGHWAY 71,0,0,0,0,0
570171,STUDIO 6,2920 ROCKLAND BLVD,1,1,1,1,1
570264,HOLIDAY INN EXPRESS HOTEL & SUITES,3541 NW LOOP 820,1,1,1,1,1
570276,TAYLOR VILLAGE INN,1907 N MAIN ST,0,0,0,0,0
570279,HILTON GARDEN INN GALLERIA,3201 SAGE RD,1,1,1,1,1
570283,DOUBLETREE BY HILTON GALVESTON BEACH,1702 SEAWALL BLVD,1,1,1,1,1
570285,HOTEL CONTESSA,306 W MARKET ST,0,0,0,0,0
570289,SCOTTISH INN & SUITES,2501 HIGHWAY 90 EAST,0,0,0,0,0
